Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,2ndFlrSF_cat,3SsnPorch_cat,BsmtFinSF1_cat,BsmtFinSF2_cat,BsmtUnfSF_cat,EnclosedPorch_cat,GarageArea_cat,LowQualFinSF_cat,MasVnrArea_cat,MiscVal_cat,OpenPorchSF_cat,PoolArea_cat,ScreenPorch_cat,TotalBsmtSF_cat,WoodDeckSF_cat,House_Age,House_Age_Squared,House_Decade_Built,Garage_Age,Garage_Age_Squared,Garage_Decade_Built,Remodel_Age,Remodel_Age_Squared,Remodel_Decade_Built
1051,20,RL,0.17112843437590686,-0.12136634116681536,Pave,No,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,Av,Unf,,Unf,,0.8261890865136047,0.542946870987216,GasA,Ex,Y,SBrkr,0.3983535946751223,,,-0.25482971603806365,0,0,2,0,3,1,Gd,6,Typ,0,No,Attchd,Fin,2,-0.2490201272887031,TA,TA,Y,,-0.9854411406943944,,,,,No,No,No,,8,2007,New,Partial,12.080996832096167,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-1.30376155375224,-1.3534809385451985,2000,-1.2259850674167105,-1.2735506453649683,2000,-0.7416155106723266,-0.7757086024680245,2000
1052,20,RL,1.426235676352208,0.383610395687492,Pave,No,IR1,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,Av,Unf,,Unf,,0.8361499641488315,0.5652916862206567,GasA,Ex,Y,SBrkr,0.42184219476933243,,,-0.23124573171251134,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,Fin,2,-0.22724805368161347,TA,TA,Y,,-1.073039643804098,,,,,No,No,No,,10,2007,New,Partial,12.206782393599413,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-1.30376155375224,-1.3534809385451985,2000,-1.2259850674167105,-1.2735506453649683,2000,-0.7416155106723266,-0.7757086024680245,2000
1053,60,RL,1.318287738936421,0.0061254226291898,Pave,No,Reg,Lvl,Corner,Gtl,NAmes,Artery,Norm,1Fam,2Story,6,6,Gable,CompShg,VinylSd,VinylSd,BrkCmn,0.2748966779731967,TA,TA,CBlock,TA,TA,No,Rec,-0.36749283448480363,Unf,,-0.33467121088580604,-0.4330158624189354,GasA,TA,Y,SBrkr,0.08137406091347724,0.23910935464067076,,0.6663118262474876,0,1,1,1,4,1,TA,9,Typ,1,TA,Attchd,RFn,2,0.26109815499640227,TA,TA,Y,,-0.1815981230738363,,,,,No,GdPrv,No,,6,2007,WD,Normal,12.013706813470414,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0.13178963681821515,0.12944326955667776,1960,0.26778791469854535,0.2624645042819372,1960,0.36821506097590445,0.3620722338673046,1970
1054,20,RL,-0.08687589461457491,-0.23553158513779424,Pave,No,Reg,Lvl,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,5,6,Hip,CompShg,HdBoard,HdBoard,Stone,-0.31562054641364423,TA,TA,CBlock,TA,TA,Av,Rec,-0.5360256888323713,Unf,,0.41031897622253255,0.40018491615173285,GasA,Ex,Y,FuseA,0.7470096935682886,,,0.09524223113308863,0,0,1,0,4,1,TA,7,Min2,1,Gd,Basment,Unf,1,-0.6792101078664506,TA,TA,Y,-0.5592408848247491,0.20275693127303435,,,,,No,No,No,,5,2010,WD,Normal,11.881041706925902,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0.21819333889402778,0.21400459237883063,1950,0.3576959002607295,0.35005325104281426,1950,-0.3403077443866934,-0.3454212913212063,2000
1055,60,RL,0.9337775230461841,0.42321087464321644,Pave,No,Reg,Lvl,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.03183265887875804,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.5107810408860868,Unf,,-1.2938255521569,0.12320299502188276,GasA,Ex,Y,SBrkr,0.01008648372952197,0.3793531411963095,,0.6796592425494121,1,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,Fin,2,0.45609202841001195,TA,TA,Y,0.21889911673475781,-0.04622901540607764,,,,,No,No,No,,11,2006,WD,Normal,12.449022745701502,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,-0.863817927045787,-0.8741027196113788,2000,-0.7681986035520867,-0.7770099572635893,2000,-0.3403077443866934,-0.3454212913212063,2000
1056,20,RL,1.4615274087526722,0.4219835159309362,Pave,No,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,Gable,CompShg,Plywood,Plywood,BrkFace,-0.2233462765578663,TA,TA,CBlock,Gd,TA,No,ALQ,0.07549147594303285,Unf,,0.022294679956539037,0.3602925597556676,GasA,TA,Y,SBrkr,0.742687487756046,,,0.09090247339023082,0,1,2,0,3,1,TA,7,Typ,1,TA,Attchd,Fin,2,-0.029744805842068667,TA,TA,Y,,,,,0.11001450053738562,,No,MnPrv,No,,5,2008,COD,Abnorml,12.100717685412471,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,-0.0508034658336962,-0.05007099173939455,1970,0.07778936553246721,0.07652335946686974,1970,0.401307766285633,0.394225155850088,1970
1057,120,RL,-1.746150368736362,-0.6865413109315385,Pave,No,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,Stone,0.1572632700147906,Gd,TA,PConc,Gd,TA,Av,GLQ,0.10259960269039961,Unf,,0.2550234022223576,0.6401387433645478,GasA,Ex,Y,SBrkr,0.5005205179111718,,,-0.1522479058610138,1,0,2,0,2,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,0.0,TA,TA,Y,0.16719106544650728,-0.5276463718492509,,,,,No,No,No,,6,2006,WD,Normal,12.13270055639427,0,0,1,0,1,0,1,0,1,0,1,0,0,1,1,-1.0902011149063575,-1.1165484744303034,2000,-1.0037632367414218,-1.028135638761577,2000,-0.5468099549655148,-0.5630392969369303,2000
1058,60,RL,0.0,2.6761045768169156,Pave,No,IR2,Lvl,FR2,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,HdBoard,HdBoard,No,,Gd,TA,PConc,Gd,TA,No,GLQ,-0.017672877403715908,Unf,,-0.3247820499004166,-0.06550844871812714,GasA,Ex,Y,SBrkr,-0.2277497636359085,0.30141494533367397,,0.5198703872917526,0,0,2,1,3,1,Gd,7,Typ,1,Gd,BuiltIn,Fin,2,-0.08525765952813943,TA,TA,Y,-0.02553787918304247,0.4200609081695869,,,,,No,No,No,,1,2009,WD,Normal,12.421188057397055,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,-0.4907470925401493,-0.4892727719792955,1990,-0.3799970983321566,-0.3784025123441275,1990,0.0,0.0,1990
1059,60,RL,1.1692590630970496,0.4111136129242986,Pave,No,IR1,Lvl,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,Gable,CompShg,VinylSd,VinylSd,Stone,-0.25918051227222744,Ex,TA,PConc,Ex,TA,Av,GLQ,0.5158255473194711,Unf,,-1.0775362752251225,0.19833022856584923,GasA,Ex,Y,SBrkr,0.0872116233019683,0.7883281755055231,,0.8859503633095392,1,0,2,1,3,1,Ex,10,Typ,1,Gd,Attchd,Fin,3,1.303873678265067,TA,TA,Y,,0.4582013213287655,,,,,No,No,No,,7,2009,WD,Normal,12.721888795877375,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,-1.4453917673556853,-1.5151400879589645,2000,-1.3733593915938713,-1.4409974381423363,2000,-0.8708077553361632,-0.9208129855545956,2000
1060,50,RL,0.0,0.40431979600836304,Pave,No,IR1,HLS,Corner,Mod,Crawfor,Norm,Norm,1Fam,1.5Fin,6,7,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.8093029653490683,TA,TA,CBlock,TA,TA,Mn,Rec,-0.8349984708131544,LwQ,0.4025619110181085,,-0.33796238591447475,GasA,TA,Y,SBrkr,0.020126889254871185,0.370809781322001,,0.6818759841733231,0,0,1,1,3,1,TA,7,Typ,1,Gd,Detchd,Unf,2,-0.27099240668006147,TA,Fa,Y,,,-2.9547271681081324,,,,No,No,No,,3,2007,WD,Normal,12.301387370778713,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,0.4560129530735718,0.4457702056318753,1930,0.059184015164986316,0.058243917905932,1970,0.7160419334400853,0.6979011174078563,1950
1061,120,RL,-1.9177142275492847,-1.5233407218468833,Pave,No,Reg,Lvl,Inside,Gtl,StoneBr,Norm,Norm,TwnhsE,1Story,8,5,Gable,CompShg,CemntBd,CmentBd,No,,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.02315920429098876,Unf,,0.27720045902385604,0.5999294967890179,GasA,Ex,Y,SBrkr,0.45825304319566595,,,-0.19468702344030656,1,0,2,0,2,1,Gd,6,Typ,0,No,Attchd,Fin,2,0.4397537182812787,TA,TA,Y,,,0.2404554251234752,,,,No,No,No,,4,2010,WD,Normal,12.271396795480596,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,-0.8033241281223237,-0.810611995344192,2000,-0.7052513516456788,-0.7112461685253362,2000,-0.2851265124142036,-0.2884323586816461,2000
1062,30,C (all),1.9845911973962045,1.4917569601814396,Grvl,No,Reg,Low,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,3,4,Gable,CompShg,MetalSd,MetalSd,No,,Fa,TA,CBlock,TA,TA,No,Unf,,Unf,,0.4761123045663817,-0.2423655579562152,GasA,TA,Y,SBrkr,-0.4271573527082926,,,-1.0836929588696922,0,0,1,0,2,1,TA,6,Typ,0,No,Detchd,RFn,3,2.260316861831355,TA,TA,Y,,-1.073039643804098,,,,,No,No,Shed,0.16289540332953,8,2008,ConLD,Normal,11.302216779257382,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0.4317537777399105,0.42218490796882796,1930,-0.3799970983321566,-0.3784025123441275,1990,0.7160419334400853,0.6979011174078563,1950
1063,190,RM,0.725362871191378,0.8401465943765878,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,5,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,,TA,TA,BrkTil,TA,TA,No,Unf,,Unf,,0.1964534840877424,-0.869712354176036,GasA,TA,N,SBrkr,0.5919790325191628,0.4272333997666551,,1.035304369166476,0,0,2,0,5,2,TA,10,Min2,0,No,Detchd,Unf,2,0.34783975013397556,TA,TA,Y,,-0.09478986994131681,,,,,No,No,No,,9,2007,WD,Normal,11.407576060361786,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0.6695733919194545,0.6529624643700139,1900,0.4880412006639628,0.4766660935683085,1940,0.7160419334400853,0.6979011174078563,1950
1064,30,RM,-1.2016750217446392,-1.0620626707986092,Pave,No,Reg,Lvl,Inside,Gtl,OldTown,Artery,Norm,1Fam,1Story,6,6,Gable,CompShg,MetalSd,MetalSd,No,,TA,Gd,BrkTil,TA,TA,No,BLQ,-0.4938009160916631,Unf,,0.2563426447342944,0.19643723035374577,GasA,Gd,Y,SBrkr,0.0341068424599888,,,-0.6205556282005579,0,0,1,0,2,1,Gd,5,Typ,1,Gd,Detchd,Unf,2,-0.22724805368161347,TA,TA,Y,-0.04281624222218318,0.6132906425682614,,,,,No,MnPrv,No,,7,2006,WD,Normal,11.612779849672751,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0.509252907459851,0.4974928554550348,1920,0.07778936553246721,0.07652335946686974,1970,0.33311554352073575,0.32791230098451035,1980
1065,20,RL,0.0,0.34691902367386823,Pave,No,IR1,Lvl,CulDSac,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,Gable,CompShg,Plywood,Plywood,BrkFace,-0.01397835142079652,TA,TA,CBlock,TA,TA,Mn,BLQ,0.23909912149264112,Rec,-0.382496984599404,-0.9932262070203973,0.2908593263966851,GasA,Ex,Y,SBrkr,0.13336221024170694,,,-0.5208971969359386,0,0,1,1,3,1,TA,6,Typ,1,Po,Attchd,RFn,2,-0.019788672493258275,TA,TA,Y,,-0.07832930598051416,,,,,No,MnPrv,No,,11,2009,WD,Normal,11.944714374881176,0,0,1,1,1,0,1,0,1,0,1,0,0,1,0,0.10477685851692058,0.10295978341401499,1960,0.2396795764773855,0.23503286906528473,1960,0.5432250226181123,0.5315847566052578,1960
1066,60,RL,0.5044610472104119,0.9075325713993985,Pave,No,Reg,Lvl,Inside,Mod,ClearCr,Norm,Norm,1Fam,2Story,7,5,Gable,CompShg,Wd Sdng,Wd Sdng,No,,Gd,TA,PConc,Ex,TA,Gd,GLQ,0.809503663695918,Unf,,-1.5122974828054752,0.5493555085945382,GasA,Ex,Y,SBrkr,0.40509027718220464,0.5338010095361592,,0.9614027079843328,1,0,2,1,3,1,Gd,7,Typ,0,No,Attchd,RFn,2,0.22997905501802793,TA,TA,Y,0.79279041760256,-0.33916009306825085,,,,,No,No,No,,4,2010,WD,Normal,12.700771936142122,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,-0.5655045139427795,-0.5652375361164768,1990,-0.4577864638646238,-0.4570869305474133,1990,-0.10555774986142837,-0.10573985763459624,1990
1067,60,RL,-0.6023120530471348,-0.4412013636092075,Pave,No,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,7,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,,0.3715257157927534,-0.4769802262237842,GasA,Gd,Y,SBrkr,-0.6737814604308482,-0.006595849780186136,,0.159334812618936,0,0,2,1,3,1,TA,7,Typ,1,TA,Attchd,RFn,2,-0.5766970767958739,TA,TA,Y,,-0.42879868071892435,,,,,No,No,No,,5,2009,WD,Normal,12.08954444723597,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,-0.4564303845180956,-0.4545589548952934,1990,-0.3442886041905359,-0.3424458878236142,1990,0.0,0.0,1990
1068,60,RL,0.5044610472104119,0.0688904947823335,Pave,No,Reg,Lvl,Inside,Mod,NAmes,Norm,Norm,1Fam,2Story,6,6,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.5385223899171282,TA,TA,CBlock,TA,TA,Gd,GLQ,0.12909850618453342,LwQ,-1.067545554269139,,-0.5272362969249502,GasA,TA,Y,SBrkr,-0.6765304801103148,0.12549571185579048,,0.21478411427231134,1,0,1,1,4,1,TA,7,Typ,0,No,Attchd,RFn,2,-0.21643596036177887,TA,TA,Y,0.9413022656210536,0.6749385415620149,,,0.11001450053738562,,No,No,No,,6,2008,WD,Normal,12.031129798974042,1,0,1,1,0,0,1,0,1,0,1,0,1,1,1,0.13178963681821515,0.12944326955667776,1960,0.26778791469854535,0.2624645042819372,1960,0.5678655380460008,0.5553561913347393,1960
1069,160,RM,-1.8309347439144512,-2.0255159859770204,Pave,No,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,6,4,Gable,CompShg,CemntBd,CmentBd,No,,TA,TA,CBlock,Gd,TA,No,ALQ,0.38415537177544784,Unf,,-1.5122974828054752,-0.13313594853438748,GasA,Gd,Y,SBrkr,0.37972053477222967,1.1826658259649276,,1.2024809683349835,1,0,2,1,5,1,TA,10,Maj1,1,Gd,Attchd,Fin,2,0.4150348576995464,TA,TA,Y,2.096031735800926,-1.073039643804098,,,,,No,GdPrv,No,,6,2006,WD,Normal,11.927687224983487,1,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0.0,0.0,1970,0.13065327255206602,0.12838696884714862,1970,0.4476496704653079,0.43916860874604235,1970
1070,45,RL,-0.541352683461139,0.030466781073921402,Pave,No,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Unf,5,7,Gable,CompShg,MetalSd,MetalSd,No,,TA,TA,CBlock,TA,TA,No,ALQ,-1.187483178362581,Unf,,0.1429311734209335,-0.36008763346357026,GasA,TA,Y,SBrkr,-0.4296144138330575,,,-1.0861599978086225,0,1,1,0,2,1,Gd,4,Typ,0,No,Detchd,Unf,2,0.4150348576995464,TA,TA,Y,,,,,,,No,No,No,,5,2007,WD,Normal,11.813037464800539,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.30438718661563186,0.2981560724951389,1940,-0.11220918363361093,-0.11087100651210503,1980,-0.40130776628563275,-0.4089542603628536,2000
1071,20,RL,0.12095136249623835,0.16042890231945625,Pave,No,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Hip,CompShg,MetalSd,MetalSd,BrkFace,-0.49282904540162836,TA,TA,CBlock,TA,TA,No,BLQ,-0.03561466772070015,Unf,,-0.13819523428686284,0.08959103853207719,GasA,TA,Y,SBrkr,-0.07820858485813564,,,-0.7333271542499664,1,0,1,0,3,1,TA,6,Typ,0,No,Attchd,Unf,1,-1.2536745178494615,TA,TA,Y,,-1.073039643804098,,,0.14553078130003835,,No,No,No,,6,2007,WD,Normal,11.813037464800539,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0.22962976521300202,0.22518118415493102,1950,0.3695961548524498,0.3616299817993263,1950,0.6571133438913844,0.6412900285852241,1950
1072,60,RL,0.41225729742292777,0.4903329408051131,Pave,No,Reg,Lvl,Inside,Gtl,NWAmes,RRAn,Norm,1Fam,2Story,6,6,Gable,CompShg,MetalSd,MetalSd,No,,TA,TA,CBlock,TA,TA,No,Rec,-0.831048210567886,Unf,,-0.20711233785165642,-0.6741665399016392,GasA,Ex,Y,SBrkr,-0.5928702028726791,-0.15989278824209358,,0.13817677804623196,0,0,1,1,4,1,TA,8,Typ,0,No,Attchd,Unf,2,-0.22183589157908165,TA,TA,Y,,,,,,,No,No,No,,5,2009,WD,Normal,11.944714374881176,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.07656312529058219,0.07527331470112905,1960,0.21032157608356858,0.2063551826731719,1960,0.5174890201570622,0.5067335311905653,1960
1073,50,RL,-1.2016750217446392,-0.5171748150448389,Pave,No,Reg,Lvl,Inside,Gtl,Edwards,Artery,Norm,1Fam,1.5Fin,5,3,Gable,CompShg,MetalSd,MetalSd,No,,TA,TA,CBlock,Fa,Fa,Mn,Unf,,Unf,,0.3842540221938472,-0.4484273551633831,GasA,Fa,Y,FuseA,-0.17676377395569523,-1.3611685386834973,,-0.008311369386192601,1,1,1,0,4,1,TA,7,Typ,1,TA,Detchd,Unf,1,-1.3041581255034507,TA,TA,P,,,,,,,No,No,No,,8,2006,WD,Normal,11.424105180165641,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.3143827394701265,0.3079027812167415,1940,0.39277208582250206,0.384165422725806,1950,0.7160419334400853,0.6979011174078563,1950
1074,60,RL,0.2694798066776909,-0.4079238462309337,Pave,No,IR1,Bnk,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,Hip,CompShg,HdBoard,Plywood,BrkFace,-0.348499185353942,TA,TA,CBlock,TA,TA,No,BLQ,-0.14278853163827285,Unf,,-1.152139655011017,-0.7832260824661407,GasA,TA,Y,SBrkr,-0.9704042404922048,-0.15638436474546638,,-0.054223554575625305,0,0,1,1,3,1,TA,6,Typ,0,No,Attchd,Fin,2,-0.22724805368161347,TA,TA,Y,0.5600746505320993,,,,,,No,MnPrv,No,,7,2009,WD,Normal,11.979805470779858,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1,-0.06868364789000606,-0.06771862132659583,1970,0.059184015164986316,0.058243917905932,1970,0.3849978222695878,0.37838473844422293,1970
1075,20,RL,0.22063196814899294,-0.2371611332700622,Pave,No,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,No,,Gd,TA,PConc,Gd,TA,Av,Unf,,Unf,,0.7807502382589636,0.4410158257669025,GasA,Ex,Y,SBrkr,0.29120491014352434,,,-0.36241351781259573,0,0,2,0,2,1,Gd,5,Typ,0,No,Attchd,RFn,3,1.2751537586383621,TA,TA,Y,-0.28843649337237137,0.37015753749752983,,,,,No,No,No,,5,2007,WD,Normal,12.175618592671356,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,-1.1880412433011438,-1.2240376689885206,2000,-1.1055714768953258,-1.1394731099301796,2000,-0.636057760810898,-0.6595210198793273,2000
1076,70,RL,0.2694798066776909,0.7575030733867031,Pave,No,Reg,Lvl,Inside,Gtl,Crawfor,Norm,Norm,1Fam,2Story,7,6,Gable,CompShg,Wd Sdng,Wd Sdng,No,,TA,TA,CBlock,TA,TA,No,BLQ,-0.45590155845349606,Unf,,-0.29572895442356595,-0.47436833783609356,GasA,TA,Y,SBrkr,-0.27077945127640873,0.019719812459024228,,0.38466983265132587,0,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,Unf,1,-1.671079505405996,TA,TA,Y,,,,,,,No,No,No,,7,2007,CWD,Normal,12.299112067295642,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0.3891401608727569,0.3807267875347325,1940,0.535575829397091,0.5227443542986188,1940,0.2558055776057511,0.252446201304737,1980
1077,50,RL,-0.541352683461139,0.30426445760879545,Pave,Grvl,Reg,Lvl,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,8,Gable,CompShg,Wd Sdng,Wd Sdng,No,,TA,TA,CBlock,Fa,TA,No,ALQ,0.04211703354922167,Unf,,-1.0665709172307056,-0.4848355255669455,GasA,Gd,Y,SBrkr,0.020126889254871185,-1.8828130262944118,,0.006782848840224957,0,1,2,0,3,1,Gd,7,Min1,1,TA,Attchd,Unf,2,0.37325986803243477,TA,TA,Y,1.353309250342836,-1.0282446116014614,,,,,No,No,Shed,0.0,4,2006,WD,Normal,12.04355959836804,1,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0.4234568688948106,0.4141158445912656,1930,0.4368181547646786,0.42695774831709565,1950,0.1419172563324793,0.14063053763572922,1980
1078,20,RL,0.0,1.1989833789572988,Pave,No,IR1,Lvl,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,Plywood,No,,TA,TA,CBlock,TA,TA,Mn,BLQ,-2.446144196627631,Rec,0.7142941629267926,-0.7862546082673976,0.18313803542141338,GasA,Ex,Y,SBrkr,0.020126889254871185,,,-0.6345923522257891,1,0,1,0,3,1,TA,6,Typ,0,No,Attchd,Fin,1,-1.1478204426045486,TA,TA,Y,0.48954909940419394,-0.6378143349373354,,,,,No,No,No,,3,2006,WD,Abnorml,11.840796531639839,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0.06197157488445121,0.06094382925600671,1960,0.19513823472519465,0.19151267986008097,1960,0.5041789000765279,0.4938714621211519,1960
1079,120,RM,-2.28681780842814,-1.764561202954278,Pave,No,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.17202430208057398,Gd,TA,PConc,Gd,TA,Mn,GLQ,0.10794723807104561,Unf,,-0.9832041246601287,-0.3526865057974842,GasA,Ex,Y,SBrkr,-0.5431254016174516,,,-1.200131939343997,1,0,1,0,1,1,Gd,3,Typ,1,Gd,Attchd,RFn,2,-0.3381481676668398,TA,TA,Y,-0.28843649337237137,,,,,,No,No,No,,5,2006,WD,Normal,11.956976469393481,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,-1.0054481406492326,-1.0248149621527998,2000,-0.9155729277292476,-0.9331179272570078,2000,-0.4694999890505303,-0.4806997896732724,2000
1080,20,RL,-0.25081212321652857,-0.17841041579953207,Pave,No,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,Gable,CompShg,VinylSd,VinylSd,No,,TA,TA,PConc,Gd,TA,No,GLQ,-0.2342414462405095,Unf,,-0.07402500888363946,-0.02933057052759976,GasA,Gd,Y,SBrkr,-0.2032175450388558,,,-0.8588437599919333,0,0,1,0,3,1,TA,5,Typ,0,No,Attchd,Unf,1,-1.1478204426045486,TA,TA,Y,,0.014929284216175606,,,,,No,No,No,,4,2007,WD,Normal,11.744045122410057,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,-0.4907470925401493,-0.4892727719792955,1990,-0.4577864638646238,-0.4570869305474133,1990,0.0,0.0,1990
1081,20,RL,0.5044610472104119,0.35535682227249565,Pave,No,Reg,Lvl,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,7,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.3221052555371927,Gd,Gd,CBlock,TA,TA,No,ALQ,0.09722760442211208,Unf,,0.1080417824257647,0.47112410195229504,GasA,Ex,Y,SBrkr,0.3228543666933522,,,-0.33063553682651814,0,1,2,0,3,1,Gd,5,Typ,0,No,Attchd,RFn,2,0.20750035164186137,TA,TA,Y,-1.6286391618347082,,,0.3928261881288365,,,No,No,No,,10,2008,COD,Abnorml,11.884495917930655,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0.03174183841151597,0.031233076045566268,1970,0.16368246784182025,0.16073823650732819,1970,-0.4694999890505303,-0.4806997896732724,2000
1082,20,RL,0.2694798066776909,-0.5433711367728455,Pave,No,Reg,Lvl,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,5,Gable,CompShg,HdBoard,HdBoard,No,,TA,TA,CBlock,TA,TA,No,ALQ,0.3657196738793829,Unf,,-0.844526374325734,0.07358471054082856,GasA,Fa,Y,SBrkr,-0.09503424366244465,,,-0.7502211399245631,1,0,1,1,3,1,TA,5,Typ,0,No,Attchd,Fin,1,-1.0771906143696715,TA,TA,Y,,,0.6223696130768163,,,,No,MnPrv,No,,6,2010,WD,Normal,11.798111925972618,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0.1448767909558767,0.14226568577919832,1960,0.28140584584027517,0.275745982502648,1960,0.5798033779763995,0.5668655231751903,1960
1083,20,RL,0.018501499801521343,-0.18530821494603966,Pave,No,Reg,Lvl,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,Gable,CompShg,VinylSd,VinylSd,BrkFace,-0.6632950953304517,Gd,TA,PConc,Gd,TA,No,Unf,,Unf,,0.9322251417463688,0.7808130660180412,GasA,Ex,Y,SBrkr,0.6483956680885935,,,-0.003772253419612614,0,0,2,0,3,1,Gd,6,Typ,1,Gd,Attchd,RFn,2,0.20297912314683297,TA,TA,Y,0.16719106544650728,-0.452575679953707,,,,,No,No,No,,9,2007,WD,Normal,12.165255859329688,0,0,0,0,1,0,1,0,1,0,1,0,0,1,1,-0.863817927045787,-0.8741027196113788,2000,-0.7681986035520867,-0.7770099572635893,2000,-0.3403077443866934,-0.3454212913212063,2000
